GenreID,ArtistID
2,742
2,743
2,745
2,746
2,748
2,749
2,126
2,751
2,756
2,758
2,760
2,761
2,762
2,764
2,765
2,483
2,766
2,768
2,769
2,770
2,772
2,773
2,774
2,775
2,776
2,777
2,778
2,779
2,780
2,781
2,784
2,785
2,786
2,787
2,788
2,789
2,790
2,791
2,793
2,794
2,376
2,795
2,796
2,797
2,798
2,800
2,801
2,805
2,806
2,807
2,808
2,809
2,810
2,811
2,812
2,813
2,814
2,815
2,817
2,163
2,818
2,819
2,820
2,821
2,822
2,823
2,824
2,825
2,827
2,831
2,832
2,834
2,835
2,836
2,839
2,840
2,841
2,842
2,843
2,845
2,848
2,849
2,850
2,188
2,852
2,853
2,388
2,857
2,858
2,859
2,861
2,862
2,863
2,864
2,866
2,868
2,869
2,870
2,871
2,872
2,873
2,874
2,876
2,877
2,878
2,879
2,880
2,686
2,881
2,882
2,883
2,886
2,890
2,892
2,893
2,895
2,896
2,897
2,898
2,297
2,755
2,901
2,902
2,904
2,905
2,906
2,908
2,909
2,910
2,911
2,913
2,914
2,915
2,916
2,917
2,919
2,921
2,922
2,924
2,925
2,926
2,927
2,929
2,932
2,933
2,934
2,936
2,937
2,939
2,940
2,942
2,943
2,944
2,622
2,947
2,737
2,948
2,949
2,950
2,952
2,954
2,955
2,957
2,958
2,959
2,961
2,962
2,963
2,965
2,967
2,851
2,969
2,112
2,970
2,971
2,973
2,625
2,976
2,977
2,978
2,979
2,980
2,981
2,982
2,187
2,984
2,987
2,988
2,989
2,990
2,992
2,202
2,994
2,995
2,996
2,997
2,1000
2,1001
2,1002
2,1004
2,1005
2,1006
2,1007
2,1008
2,1009
2,1010
2,444
2,1011
2,1012
2,1013
2,1014
2,1015
2,1016
2,1017
2,1018
2,1020
2,1021
2,1022
2,1023
2,1024
2,1025
2,1026
2,1027
2,1028
2,220
2,1029
2,1030
2,1032
2,1033
2,1034
2,1036
2,1037
2,1039
2,1040
2,1042
2,409
2,1046
2,1047
2,1048
2,1049
2,1052
2,1053
2,1054
2,1056
2,1058
2,292
2,1059
2,1060
2,1061
2,449
2,1062
2,1064
2,1066
2,1067
2,1068
2,1069
2,1070
2,1072
2,1073
2,1074
2,1076
2,964
2,1077
2,1078
2,1079
2,1081
2,1082
2,1083
2,1084
2,1087
2,1088
2,1089
2,1090
2,1091
2,1092
2,1095
2,1096
2,1098
2,1099
2,1100
2,1101
2,1041
2,1103
2,1104
2,1105
2,1106
2,1107
2,1108
2,1109
2,1110
2,1111
2,1112
2,899
2,1116
2,595
2,1118
2,1119
2,1120
2,1121
2,1122
2,1123
2,1125
2,1093
2,666
2,1127
2,1128
2,1129
2,1130
2,1131
2,1132
2,1133
2,1134
2,1135
2,1137
2,1139
2,1140
2,1141
2,1142
2,1144
2,458
2,1148
2,42
2,1150
2,1151
2,1153
2,1155
2,1156
2,1157
2,1160
2,1161
2,1162
2,1164
2,3
2,1165
2,1166
2,1167
2,1168
2,276
2,1170
2,1171
2,1172
2,1173
2,1174
2,1175
2,1176
2,1177
2,856
2,1179
2,1181
2,1182
2,1184
2,1187
2,1188
2,215
2,1189
2,1190
2,1191
2,1193
2,1194
2,1195
2,1196
2,1198
2,1199
2,1200
2,1201
2,1202
2,1203
2,1204
2,1206
2,1207
2,1208
2,1210
2,1211
2,1212
2,1213
2,1214
2,1216
2,1218
2,1219
2,1220
2,1063
2,1221
2,1222
2,1223
2,1224
2,1226
2,1227
2,1228
2,1229
2,1230
2,1233
2,1234
2,1235
2,1237
2,1080
2,1240
2,1241
2,1242
2,1243
2,1244
2,1245
2,1246
2,387
2,1248
2,1249
2,1250
2,1252
2,1253
2,1254
2,1255
2,1256
2,1257
2,1258
2,1259
2,1260
2,1264
2,771
2,74
2,1117
2,1267
2,1272
2,1274
2,1276
2,1277
2,1279
2,1284
2,1285
2,1286
2,1287
2,1289
2,1290
2,1291
2,1293
2,1294
2,1295
2,1296
2,97
2,1297
2,1299
2,1300
2,1302
2,1303
2,923
2,1305
2,1308
2,1309
2,1310
2,1311
2,1312
2,803
2,1313
2,1314
2,1315
2,1316
2,1317
2,1320
2,1321
2,1323
2,1324
2,1325
2,1326
2,1328
2,1329
2,1330
2,1331
2,1332
2,1333
2,1334
3,12
3,63
3,75
3,155
3,329
3,374
3,417
3,486
3,497
3,385
3,541
3,553
3,562
3,591
3,596
3,641
3,652
3,661
3,689
3,712
3,754
3,584
3,785
3,801
3,245
3,134
3,868
3,899
3,904
3,506
3,925
3,933
3,934
3,700
3,1062
3,1089
3,714
3,1129
3,1157
3,1191
3,1192
3,574
3,1232
3,1246
3,1277
3,1290
3,1317
3,254
3,1387
3,1428
3,1442
3,780
3,1105
3,1468
3,1511
3,1513
3,1522
3,1538
3,1542
3,513
3,1578
3,1014
3,1604
3,297
3,517
3,1369
3,1678
3,1685
3,469
3,1695
3,1346
3,882
3,914
3,1083
3,1710
3,1824
3,1180
3,1856
3,1279
3,1891
3,1917
3,1334
3,1945
3,343
3,1622
3,1973
3,669
3,1991
3,1848
3,2015
3,2047
3,2052
3,2056
3,521
3,71
3,1100
3,2109
3,2128
3,2152
3,165
3,1066
3,428
3,2231
3,198
3,854
3,2055
3,2237
3,1427
3,294
3,2120
3,2323
3,2344
3,2150
3,88
3,2360
3,554
3,277
3,1341
3,1554
3,259
3,1657
3,861
3,2457
3,2491
3,2499
3,1435
3,1817
3,313
3,2533
3,2549
3,426
3,2577
3,2589
3,2596
3,2636
3,2640
3,2676
3,929
3,332
3,478
3,2422
3,2756
3,2759
3,2778
3,2779
3,2355
3,1637
3,2814
3,2113
3,651
3,2853
3,1993
3,2039
3,2876
3,2921
3,2192
3,1759
3,2946
3,926
3,2958
3,480
3,676
3,1154
3,2971
3,2974
3,398
3,2728
3,1750
3,1616
3,2110
3,2381
3,192
3,2077
3,725
3,1791
3,798
3,1520
3,2421
3,3058
3,3071
3,1174
3,3088
3,1943
3,677
3,3103
3,1843
3,505
3,1937
3,1665
3,3171
3,1073
3,3137
3,3227
3,731
3,530
3,2597
3,1008
3,3272
3,2613
3,949
3,581
3,227
3,2953
3,1591
3,2651
3,123
3,3337
3,855
3,3338
3,130
3,3021
3,1469
3,2314
3,3410
3,383
3,1036
3,3436
3,3281
3,1614
3,762
3,884
3,2435
3,1342
3,3496
3,674
3,764
3,142
3,2484
3,692
3,2548
3,3310
3,3548
3,1857
3,2675
3,3302
3,2685
3,869
3,1541
3,2225
3,167
3,567
3,2428
3,1819
3,3524
3,501
3,3640
3,1336
3,351
3,3152
3,2184
3,2719
3,3618
3,1714
3,3700
3,571
3,3721
3,3723
3,354
3,879
3,3733
3,966
3,1981
3,1783
3,1944
3,42
3,1608
3,2072
3,3754
3,608
3,2399
3,503
3,697
3,3552
3,1433
3,1235
3,2732
3,820
3,600
3,443
3,3842
3,3562
3,1649
3,580
3,1034
3,235
3,846
3,1196
3,31
4,26
4,41
4,83
4,137
4,75
4,249
4,265
4,278
4,293
4,428
4,242
4,555
4,592
4,602
4,615
4,558
4,584
4,776
4,823
4,839
4,872
4,876
4,893
4,932
4,936
4,947
4,202
4,1103
4,899
4,1164
4,119
4,453
4,250
4,1224
4,1243
4,1066
4,814
4,1296
4,1333
4,1130
4,1244
4,1383
4,424
4,682
4,1456
4,1505
4,1528
4,1530
4,1555
4,1581
4,1589
4,1601
4,30
4,564
4,1755
4,1762
4,1775
4,1781
4,1787
4,1804
4,1824
4,1836
4,1198
4,593
4,1978
4,71
4,784
4,232
4,2171
4,2178
4,1127
4,2210
4,764
4,17
4,2334
4,589
4,1028
4,562
4,1466
4,1460
4,1701
4,1737
4,2514
4,2527
4,2530
4,2231
4,1556
4,2590
4,2696
4,199
4,981
4,1262
4,2775
4,194
4,632
4,185
4,1574
4,2836
4,2632
4,2868
4,2315
4,869
4,2972
4,739
4,1265
4,1463
4,3017
4,897
4,2579
4,3032
4,67
4,624
4,3093
4,2849
4,476
4,2874
4,1433
4,1638
4,200
4,3195
4,2386
4,2531
4,1759
4,1
4,542
4,2113
4,545
4,1812
4,1202
4,2613
4,251
4,585
4,2020
4,359
4,2509
4,193
4,819
4,2450
4,3321
4,130
4,221
4,740
4,3418
4,1281
4,1380
4,3349
4,1342
4,3498
4,3506
4,1690
4,3251
4,3527
4,2992
4,1378
4,2172
4,2491
4,2971
4,3555
4,1908
4,3583
4,613
4,1844
4,176
4,31
4,2864
4,2967
4,3645
4,471
4,463
4,3681
4,479
4,2149
4,1450
4,2019
4,565
4,1387
4,2331
4,2269
4,1323
4,1000
4,820
4,973
4,3851
4,3199
4,3855
4,3811
4,2589
4,1035
4,3613
4,3669
4,695
5,2
5,3
5,4
5,5
5,8
5,9
5,11
5,12
5,13
5,14
5,15
5,16
5,17
5,19
5,23
5,25
5,27
5,28
5,29
5,30
5,31
5,32
5,33
5,36
5,37
5,39
5,40
5,41
5,43
5,46
5,48
5,49
5,51
5,52
5,54
5,55
5,56
5,57
5,58
5,59
5,61
5,62
5,65
5,66
5,67
5,68
5,69
5,70
5,71
5,73
5,75
5,76
5,77
5,78
5,79
5,80
5,81
5,82
5,83
5,84
5,86
5,87
5,88
5,89
5,90
5,91
5,92
5,93
5,94
5,98
5,100
5,101
5,106
5,109
5,110
5,111
5,113
5,114
5,115
5,116
5,117
5,119
5,120
5,121
5,123
5,124
5,125
5,127
5,128
5,129
5,130
5,133
5,134
5,137
5,138
5,140
5,141
5,143
5,144
5,145
5,146
5,147
5,148
5,150
5,153
5,154
5,155
5,157
5,158
5,160
5,162
5,164
5,165
5,168
5,169
5,171
5,172
5,173
5,174
5,177
5,178
5,179
5,180
5,181
5,182
5,183
5,184
5,151
5,186
5,189
5,190
5,191
5,192
5,195
5,196
5,197
5,203
5,204
5,205
5,207
5,208
5,209
5,210
5,212
5,213
5,216
5,217
5,220
5,221
5,225
5,227
5,229
5,231
5,233
5,234
5,235
5,236
5,237
5,238
5,239
5,240
5,243
5,244
5,245
5,247
5,249
5,251
5,253
5,254
5,256
5,21
5,258
5,259
5,261
5,262
5,263
5,264
5,265
5,266
5,269
5,270
5,271
5,272
5,273
5,274
5,275
5,276
5,277
5,279
5,280
5,282
5,283
5,284
5,285
5,287
5,289
5,290
5,292
5,293
5,294
5,295
5,296
5,298
5,299
5,300
5,301
5,302
5,303
5,304
5,305
5,308
5,309
5,310
5,313
5,314
5,315
5,316
5,317
5,318
5,320
5,321
5,322
5,323
5,324
5,325
5,327
5,328
5,329
5,330
5,331
5,332
5,333
5,334
5,336
5,337
5,339
5,340
5,344
5,345
5,346
5,348
5,349
5,351
5,352
5,354
5,355
5,357
5,358
5,359
5,360
5,361
5,362
5,363
5,364
5,365
5,366
5,367
5,368
5,370
5,371
5,372
5,374
5,380
5,381
5,382
5,383
5,384
5,385
5,386
5,387
5,193
5,232
5,388
5,389
5,391
5,392
5,393
5,394
5,399
5,400
5,401
5,402
5,404
5,405
5,406
5,408
5,410
5,412
5,413
5,416
5,417
5,421
5,422
5,426
5,428
5,429
5,430
5,431
5,432
5,433
5,435
5,436
5,438
5,63
5,440
5,441
5,442
5,445
5,446
5,447
5,449
5,452
5,242
5,455
5,457
5,458
5,459
5,460
5,461
5,463
5,465
5,466
5,468
5,473
5,475
5,476
5,477
5,478
5,479
5,480
5,481
5,482
5,487
5,488
5,490
5,491
5,492
5,493
5,494
5,495
5,496
5,498
5,499
5,500
5,501
5,502
5,503
5,504
5,505
5,506
5,507
5,510
5,511
5,513
5,514
5,250
5,516
5,517
5,518
5,519
5,520
5,521
5,522
5,523
5,524
5,525
5,526
5,528
5,531
5,532
5,533
5,534
5,537
5,539
5,540
5,541
5,542
5,544
5,545
5,546
5,547
5,548
5,549
5,550
5,554
5,555
5,558
5,559
5,560
5,561
5,563
5,566
5,567
5,569
5,571
5,572
5,573
5,574
5,575
5,578
5,579
5,470
5,582
5,583
5,585
5,586
5,588
5,589
5,592
5,593
5,594
5,595
5,596
5,597
5,599
5,601
5,602
5,604
5,607
5,608
5,175
5,610
5,615
5,616
5,617
5,620
5,621
5,623
5,624
5,626
5,627
5,628
5,629
5,630
5,631
5,632
5,633
5,634
5,635
5,636
5,637
5,638
5,640
5,613
5,469
5,644
5,645
5,646
5,648
5,397
5,649
5,650
5,652
5,654
5,655
5,659
5,660
5,661
5,662
5,664
5,665
5,668
5,670
5,671
5,672
5,673
5,674
5,675
5,676
5,677
5,678
5,679
5,680
5,681
5,682
5,686
5,687
5,688
5,689
5,690
5,692
5,693
5,694
5,695
5,47
5,700
5,702
5,705
5,707
5,708
5,709
5,711
5,712
5,714
5,715
5,717
5,718
5,720
5,198
5,723
5,724
5,725
5,281
5,728
5,437
5,729
5,730
5,731
5,732
5,733
5,734
5,735
5,736
5,739
5,741
5,742
5,745
5,746
5,747
5,748
5,749
5,750
5,126
5,751
5,584
5,755
5,756
5,757
5,758
5,759
5,760
5,761
5,764
5,765
5,483
5,766
5,768
5,769
5,770
5,772
5,773
5,774
5,775
5,776
5,778
5,781
5,782
5,785
5,786
5,787
5,788
5,789
5,791
5,794
5,795
5,796
5,797
5,800
5,804
5,805
5,806
5,808
5,809
5,810
5,812
5,814
5,817
5,163
5,818
5,819
5,820
5,822
5,823
5,824
5,825
5,827
5,830
5,832
5,696
5,833
5,834
5,835
5,839
5,843
5,845
5,847
5,848
5,849
5,850
5,618
5,188
5,852
5,853
5,854
5,855
5,858
5,860
5,861
5,863
5,865
5,868
5,869
5,870
5,871
5,873
5,874
5,876
5,877
5,878
5,881
5,882
5,883
5,885
5,886
5,888
5,889
5,890
5,891
5,892
5,893
5,895
5,896
5,898
5,297
5,900
5,901
5,902
5,903
5,904
5,905
5,906
5,908
5,909
5,910
5,913
5,915
5,918
5,921
5,922
5,656
5,925
5,926
5,927
5,930
5,931
5,932
5,933
5,934
5,935
5,936
5,939
5,940
5,942
5,943
5,944
5,622
5,947
5,949
5,950
5,952
5,954
5,955
5,957
5,958
5,959
5,962
5,965
5,967
5,851
5,969
5,112
5,970
5,972
5,973
5,975
5,625
5,976
5,977
5,978
5,979
5,980
5,982
5,306
5,831
5,984
5,987
5,988
5,990
5,991
5,993
5,202
5,995
5,996
5,997
5,1000
5,1001
5,1002
5,1003
5,1004
5,1005
5,1006
5,1009
5,1010
5,1011
5,1013
5,1014
5,1016
5,1018
5,1020
5,1023
5,1024
5,1025
5,1026
5,1027
5,1028
5,836
5,1029
5,743
5,1032
5,1033
5,1034
5,1036
5,1037
5,1038
5,1039
5,1042
5,1043
5,790
5,409
5,1046
5,1047
5,1048
5,1049
5,1051
